Frame,Time,Density
537,35.912,0.486943
538,35.979,0.487962
539,36.046,0.48862
540,36.113,0.48688
541,36.18,0.487397
542,36.247,0.487915
543,36.314,0.487429
544,36.381,0.490219
545,36.448,0.491677
546,36.515,0.493322
547,36.582,0.495627
548,36.649,0.496332
549,36.716,0.512399
550,36.783,0.515769
551,36.85,0.517807
552,36.917,0.522086
553,36.984,0.524045
554,37.051,0.528293
555,37.118,0.5303
556,37.185,0.531914
557,37.252,0.533874
558,37.319,0.535488
559,37.386,0.536256
560,37.453,0.539658
561,37.52,0.545222
562,37.587,0.548044
563,37.654,0.550897
564,37.721,0.553264
565,37.788,0.553812
566,37.855,0.555207
567,37.922,0.555568
568,37.989,0.555913
569,38.056,0.556399
570,38.123,0.557402
571,38.19,0.557935
572,38.257,0.567418
573,38.324,0.566916
574,38.391,0.56665
575,38.458,0.566086
576,38.525,0.565286
577,38.592,0.565365
578,38.659,0.565114
579,38.726,0.563656
580,38.793,0.563217
581,38.86,0.564283
582,38.927,0.565976
583,38.994,0.566509
584,39.061,0.56792
585,39.128,0.568938
586,39.195,0.569879
587,39.262,0.57071
588,39.329,0.571337
589,39.396,0.574832
590,39.463,0.5756
591,39.53,0.57582
592,39.597,0.577011
593,39.664,0.576619
594,39.731,0.574707
595,39.798,0.584582
596,39.865,0.585413
597,39.932,0.584378
598,39.999,0.585585
599,40.066,0.586965
600,40.133,0.586824
601,40.2,0.58488
602,40.267,0.58325
603,40.334,0.584269
604,40.401,0.587404
605,40.468,0.588297
606,40.535,0.587764
607,40.602,0.587999
608,40.669,0.586902
609,40.736,0.58698
610,40.803,0.585977
611,40.87,0.584519
612,40.937,0.583751
613,41.004,0.582027
614,41.071,0.58198
615,41.138,0.581071
616,41.205,0.580616
617,41.272,0.579895
618,41.339,0.575099
619,41.406,0.574002
620,41.473,0.573892
621,41.54,0.574268
622,41.607,0.573907
623,41.674,0.573108
624,41.741,0.572512
625,41.808,0.573375
626,41.875,0.575256
627,41.942,0.575444
628,42.009,0.57524
629,42.076,0.574707
630,42.143,0.573782
631,42.21,0.573422
632,42.277,0.572904
633,42.344,0.571635
634,42.411,0.57049
635,42.478,0.569628
636,42.545,0.569048
637,42.612,0.567293
638,42.679,0.566807
639,42.746,0.566932
640,42.813,0.566556
641,42.88,0.571964
642,42.947,0.571948
643,43.014,0.571415
644,43.081,0.570177
645,43.148,0.56933
646,43.215,0.569628
647,43.282,0.570522
648,43.349,0.570725
649,43.416,0.572026
650,43.483,0.572387
651,43.55,0.573735
652,43.617,0.57524
653,43.684,0.57524
654,43.751,0.576321
655,43.818,0.581808
656,43.885,0.587059
657,43.952,0.58825
658,44.019,0.589927
659,44.086,0.590993
660,44.153,0.595366
661,44.22,0.596276
662,44.287,0.59811
663,44.354,0.599881
664,44.421,0.617358
665,44.488,0.617343
666,44.555,0.61844
667,44.622,0.617891
668,44.689,0.617829
669,44.756,0.619114
670,44.823,0.619255
671,44.89,0.618785
672,44.957,0.617954
673,45.024,0.619145
674,45.091,0.619224
675,45.158,0.6196
676,45.225,0.62239
677,45.292,0.623597
678,45.359,0.624694
679,45.426,0.626246
680,45.493,0.627437
681,45.56,0.629397
682,45.627,0.632093
683,45.694,0.632986
684,45.761,0.634303
685,45.828,0.636404
686,45.895,0.635933
687,45.962,0.648175
688,46.029,0.650119
689,46.096,0.652392
690,46.163,0.654038
691,46.23,0.654116
692,46.297,0.655527
693,46.364,0.656201
694,46.431,0.656389
695,46.498,0.656875
696,46.565,0.657016
697,46.632,0.657377
698,46.699,0.65733
699,46.766,0.657612
700,46.833,0.657706
701,46.9,0.657878
702,46.967,0.658646
703,47.034,0.660245
704,47.101,0.660465
705,47.168,0.660041
706,47.235,0.659853
707,47.302,0.660449
708,47.369,0.660747
709,47.436,0.661233
710,47.503,0.670356
711,47.57,0.67092
712,47.637,0.670904
713,47.704,0.670387
714,47.771,0.670559
715,47.838,0.670324
716,47.905,0.670387
717,47.972,0.670261
718,48.039,0.671077
719,48.106,0.671233
720,48.173,0.670904
721,48.24,0.670387
722,48.307,0.671092
723,48.374,0.672409
724,48.441,0.671907
725,48.508,0.670308
726,48.575,0.667957
727,48.642,0.667268
728,48.709,0.667503
729,48.776,0.668569
730,48.843,0.667879
731,48.91,0.666829
732,48.977,0.666594
733,49.044,0.663302
734,49.111,0.663741
735,49.178,0.664807
736,49.245,0.664336
737,49.312,0.663192
738,49.379,0.661531
739,49.446,0.659759
740,49.513,0.658223
741,49.58,0.656844
742,49.647,0.656342
743,49.714,0.65642
744,49.781,0.656342
745,49.848,0.655574
746,49.915,0.653348
747,49.982,0.653959
748,50.049,0.655793
749,50.116,0.658176
750,50.183,0.663537
751,50.25,0.666139
752,50.317,0.666296
753,50.384,0.667268
754,50.451,0.667471
755,50.518,0.667628
756,50.585,0.680732
757,50.652,0.680231
758,50.719,0.680293
759,50.786,0.684322
760,50.853,0.684776
761,50.92,0.686469
762,50.987,0.687849
763,51.054,0.688711
764,51.121,0.689307
765,51.188,0.689683
766,51.255,0.689934
767,51.322,0.689698
768,51.389,0.690169
769,51.456,0.690545
770,51.523,0.690388
771,51.59,0.690514
772,51.657,0.690498
773,51.724,0.690325
774,51.791,0.690419
775,51.858,0.69031
776,51.925,0.690357
777,51.992,0.690325
778,52.059,0.690231
779,52.126,0.69147
780,52.193,0.691454
781,52.26,0.691987
782,52.327,0.692112
783,52.394,0.691313
784,52.461,0.691329
785,52.528,0.691297
786,52.595,0.69125
787,52.662,0.691046
788,52.729,0.691141
789,52.796,0.691282
790,52.863,0.691188
791,52.93,0.691156
792,52.997,0.690952
793,53.064,0.690796
794,53.131,0.690435
795,53.198,0.690028
796,53.265,0.689651
797,53.332,0.689181
798,53.399,0.689087
799,53.466,0.689071
800,53.533,0.688852
801,53.6,0.688836
802,53.667,0.687614
