frame,time,Qdensity
646,43.215,0.605388
647,43.282,0.606762
648,43.349,0.606328
649,43.416,0.607924
650,43.483,0.608058
651,43.55,0.609737
652,43.617,0.611251
653,43.684,0.611361
654,43.751,0.611881
655,43.818,0.617666
656,43.885,0.623074
657,43.952,0.624241
658,44.019,0.626354
659,44.086,0.627196
660,44.153,0.631501
661,44.22,0.632432
662,44.287,0.633915
663,44.354,0.635395
664,44.421,0.655163
665,44.488,0.654748
666,44.555,0.654952
667,44.622,0.654826
668,44.689,0.655194
669,44.756,0.656498
670,44.823,0.656368
671,44.89,0.656255
672,44.957,0.655895
673,45.024,0.656255
674,45.091,0.656611
675,45.158,0.656955
676,45.225,0.659159
677,45.292,0.660583
678,45.359,0.661413
679,45.426,0.662849
680,45.493,0.663636
681,45.56,0.665131
682,45.627,0.667953
683,45.694,0.668791
684,45.761,0.669413
685,45.828,0.670931
686,45.895,0.670614
687,45.962,0.681588
688,46.029,0.683158
689,46.096,0.68531
690,46.163,0.687255
691,46.23,0.688383
692,46.297,0.690547
693,46.364,0.691443
694,46.431,0.691627
695,46.498,0.692042
696,46.565,0.69259
697,46.632,0.692527
698,46.699,0.693052
699,46.766,0.693506
700,46.833,0.693459
701,46.9,0.693654
702,46.967,0.694065
703,47.034,0.694958
704,47.101,0.69547
705,47.168,0.69522
706,47.235,0.695247
707,47.302,0.695415
708,47.369,0.695764
709,47.436,0.695959
710,47.503,0.703423
711,47.57,0.703865
712,47.637,0.704417
713,47.704,0.704311
714,47.771,0.704065
715,47.838,0.703779
716,47.905,0.703752
717,47.972,0.703697
718,48.039,0.704069
719,48.106,0.703763
720,48.173,0.703407
721,48.24,0.702546
722,48.307,0.702895
723,48.374,0.705031
724,48.441,0.703893
725,48.508,0.703235
726,48.575,0.702261
727,48.642,0.701764
728,48.709,0.701646
729,48.776,0.702327
730,48.843,0.701509
731,48.91,0.701255
732,48.977,0.700742
733,49.044,0.696934
734,49.111,0.697138
735,49.178,0.698312
736,49.245,0.697486
737,49.312,0.697122
738,49.379,0.695204
739,49.446,0.693592
740,49.513,0.691987
741,49.58,0.689795
742,49.647,0.68958
743,49.714,0.690089
744,49.781,0.689885
745,49.848,0.689811
746,49.915,0.688203
747,49.982,0.688289
748,50.049,0.690829
749,50.116,0.694112
750,50.183,0.69965
751,50.25,0.701638
752,50.317,0.701959
753,50.384,0.702785
754,50.451,0.702636
755,50.518,0.702832
756,50.585,0.712158
757,50.652,0.711638
758,50.719,0.711904
759,50.786,0.714522
760,50.853,0.714961
761,50.92,0.715959
762,50.987,0.717442
763,51.054,0.718002
764,51.121,0.71817
765,51.188,0.718769
766,51.255,0.719211
767,51.322,0.719215
768,51.389,0.719837
769,51.456,0.720436
770,51.523,0.720459
771,51.59,0.720667
772,51.657,0.720475
773,51.724,0.720291
774,51.791,0.720271
775,51.858,0.72006
776,51.925,0.720123
777,51.992,0.720068
778,52.059,0.719986
779,52.126,0.720682
780,52.193,0.720588
781,52.26,0.720909
782,52.327,0.721066
783,52.394,0.720659
784,52.461,0.720831
785,52.528,0.720647
786,52.595,0.720565
787,52.662,0.720397
788,52.729,0.720585
789,52.796,0.720287
790,52.863,0.720213
791,52.93,0.720252
792,52.997,0.72008
793,53.064,0.720013
794,53.131,0.719724
795,53.198,0.719461
796,53.265,0.719344
797,53.332,0.718855
798,53.399,0.718851
799,53.466,0.718886
800,53.533,0.718655
801,53.6,0.718577
802,53.667,0.718315
803,53.734,0.718334
804,53.801,0.718455
805,53.868,0.718346
806,53.935,0.718287
807,54.002,0.718217
808,54.069,0.717919
809,54.136,0.717841
810,54.203,0.717771
811,54.27,0.717782
812,54.337,0.717661
813,54.404,0.717786
814,54.471,0.717767
815,54.538,0.717782
816,54.605,0.717782
817,54.672,0.717802
818,54.739,0.717798
819,54.806,0.717798
820,54.873,0.717798
821,54.94,0.717798
822,55.007,0.717798
823,55.074,0.718608
824,55.141,0.718686
825,55.208,0.720921
826,55.275,0.721019
827,55.342,0.721164
828,55.409,0.721414
829,55.476,0.721888
830,55.543,0.721872
831,55.61,0.721829
832,55.677,0.722189
833,55.744,0.722267
834,55.811,0.722479
835,55.878,0.72269
836,55.945,0.722729
837,56.012,0.722741
838,56.079,0.722631
839,56.146,0.722451
840,56.213,0.722389
841,56.28,0.722346
842,56.347,0.722244
843,56.414,0.722103
844,56.481,0.722326
845,56.548,0.722354
846,56.615,0.721978
847,56.682,0.721211
848,56.749,0.720318
849,56.816,0.720221
850,56.883,0.720291
851,56.95,0.720224
852,57.017,0.720221
853,57.084,0.720252
854,57.151,0.720377
855,57.218,0.720299
856,57.285,0.720252
857,57.352,0.720056
858,57.419,0.719551
859,57.486,0.719438
860,57.553,0.719817
861,57.62,0.719817
862,57.687,0.7197
863,57.754,0.719696
864,57.821,0.719915
865,57.888,0.719684
866,57.955,0.719457
867,58.022,0.719086
868,58.089,0.719223
869,58.156,0.718956
870,58.223,0.71869
871,58.29,0.718518
872,58.357,0.718373
873,58.424,0.71808
874,58.491,0.717978
875,58.558,0.717896
876,58.625,0.717688
877,58.692,0.717806
878,58.759,0.717896
879,58.826,0.71806
880,58.893,0.718064
881,58.96,0.718866
882,59.027,0.718909
883,59.094,0.719199
884,59.161,0.718855
885,59.228,0.718499
886,59.295,0.718307
887,59.362,0.717868
888,59.429,0.717724
889,59.496,0.717641
890,59.563,0.717759
891,59.63,0.717665
892,59.697,0.717501
893,59.764,0.71736
894,59.831,0.717238
895,59.898,0.717277
896,59.965,0.716808
897,60.032,0.716808
898,60.099,0.716017
899,60.166,0.716127
900,60.233,0.716397
901,60.3,0.715829
902,60.367,0.715516
903,60.434,0.715352
904,60.501,0.713231
905,60.568,0.71325
906,60.635,0.71406
907,60.702,0.714679
908,60.769,0.715
909,60.836,0.715657
910,60.903,0.715865
911,60.97,0.716049
912,61.037,0.715806
913,61.104,0.715732
914,61.171,0.715602
915,61.238,0.715254
916,61.305,0.71527
917,61.372,0.715458
918,61.439,0.715415
919,61.506,0.715238
920,61.573,0.715004
921,61.64,0.715168
