frame,time,Qdensity
645,43.148,0.607646
646,43.215,0.609082
647,43.282,0.589919
648,43.349,0.549318
649,43.416,0.577676
650,43.483,0.612095
651,43.55,0.613647
652,43.617,0.613756
653,43.684,0.581992
654,43.751,0.620387
655,43.818,0.626015
656,43.885,0.627166
657,43.952,0.629353
658,44.019,0.630231
659,44.086,0.634527
660,44.153,0.635526
661,44.22,0.637063
662,44.287,0.638599
663,44.354,0.658609
664,44.421,0.658204
665,44.488,0.643004
666,44.555,0.658188
667,44.622,0.658529
668,44.689,0.6598
669,44.756,0.659636
670,44.823,0.62139
671,44.89,0.65915
672,44.957,0.659531
673,45.024,0.65988
674,45.091,0.660201
675,45.158,0.66248
676,45.225,0.663944
677,45.292,0.643084
678,45.359,0.666351
679,45.426,0.651388
680,45.493,0.634864
681,45.56,0.671594
682,45.627,0.672461
683,45.694,0.673099
684,45.761,0.674659
685,45.828,0.674338
686,45.895,0.685422
687,45.962,0.687023
688,46.029,0.689225
689,46.096,0.691191
690,46.163,0.692398
691,46.23,0.694572
692,46.297,0.672417
693,46.364,0.695631
694,46.431,0.696065
695,46.498,0.673512
696,46.565,0.660237
697,46.632,0.697108
698,46.699,0.697597
699,46.766,0.697509
700,46.833,0.697701
701,46.9,0.698103
702,46.967,0.698977
703,47.034,0.699478
704,47.101,0.656896
705,47.168,0.699166
706,47.235,0.699326
707,47.302,0.664189
708,47.369,0.699888
709,47.436,0.665392
710,47.503,0.707602
711,47.57,0.667715
712,47.637,0.708043
713,47.704,0.707806
714,47.771,0.707486
715,47.838,0.70747
716,47.905,0.707401
717,47.972,0.671787
718,48.039,0.635695
719,48.106,0.707112
720,48.173,0.706214
721,48.24,0.666901
722,48.307,0.708805
723,48.374,0.707662
724,48.441,0.66451
725,48.508,0.705957
726,48.575,0.705444
727,48.642,0.705343
728,48.709,0.65818
729,48.776,0.705227
730,48.843,0.70495
731,48.91,0.704437
732,48.977,0.700706
733,49.044,0.700927
734,49.111,0.702162
735,49.178,0.701332
736,49.245,0.677579
737,49.312,0.698993
738,49.379,0.697312
739,49.446,0.69568
740,49.513,0.693413
741,49.58,0.693204
742,49.647,0.693746
743,49.714,0.693533
744,49.781,0.693461
745,49.848,0.65195
746,49.915,0.69182
747,49.982,0.694384
748,50.049,0.697741
749,50.116,0.703338
750,50.183,0.705283
751,50.25,0.687043
752,50.317,0.706342
753,50.384,0.664409
754,50.451,0.706314
755,50.518,0.677816
756,50.585,0.714702
757,50.652,0.715031
758,50.719,0.675413
759,50.786,0.718136
760,50.853,0.719111
761,50.92,0.694039
762,50.987,0.721101
763,51.054,0.673311
764,51.121,0.721835
765,51.188,0.722284
766,51.255,0.690248
767,51.322,0.615051
768,51.389,0.704589
769,51.456,0.723592
770,51.523,0.72378
771,51.59,0.686902
772,51.657,0.723367
773,51.724,0.689971
774,51.791,0.723107
775,51.858,0.723195
776,51.925,0.691151
777,51.992,0.723054
778,52.059,0.723367
779,52.126,0.723255
780,52.193,0.674984
781,52.26,0.723768
782,52.327,0.723391
783,52.394,0.723612
784,52.461,0.723444
785,52.528,0.696297
786,52.595,0.679084
787,52.662,0.723387
788,52.729,0.723091
789,52.796,0.723014
790,52.863,0.723046
791,52.93,0.722874
792,52.997,0.722806
793,53.064,0.722513
794,53.131,0.722248
795,53.198,0.722128
796,53.265,0.721634
797,53.332,0.721598
798,53.399,0.721618
799,53.466,0.721382
800,53.533,0.702571
801,53.6,0.721057
802,53.667,0.684387
803,53.734,0.721201
804,53.801,0.721093
805,53.868,0.721033
806,53.935,0.720948
807,54.002,0.720643
808,54.069,0.676689
809,54.136,0.720535
810,54.203,0.720539
811,54.27,0.683765
812,54.337,0.720543
813,54.404,0.720519
814,54.471,0.720535
815,54.538,0.720535
816,54.605,0.720555
817,54.672,0.685695
818,54.739,0.676693
819,54.806,0.720551
820,54.873,0.720551
821,54.94,0.661666
822,55.007,0.721466
823,55.074,0.72155
824,55.141,0.683874
825,55.208,0.723877
826,55.275,0.724045
827,55.342,0.724286
828,55.409,0.724759
829,55.476,0.724763
830,55.543,0.703494
831,55.61,0.683529
832,55.677,0.725233
833,55.744,0.725449
834,55.811,0.725642
835,55.878,0.653586
836,55.945,0.725682
837,56.012,0.725606
838,56.079,0.725481
839,56.146,0.725389
840,56.213,0.685274
841,56.28,0.725261
842,56.347,0.686754
843,56.414,0.725349
844,56.481,0.706547
845,56.548,0.724936
846,56.615,0.724194
847,56.682,0.723287
848,56.749,0.723183
849,56.816,0.723243
850,56.883,0.723179
851,56.95,0.723119
852,57.017,0.723183
853,57.084,0.723311
854,57.151,0.723263
855,57.218,0.723211
856,57.285,0.723018
857,57.352,0.722513
858,57.419,0.722413
859,57.486,0.722834
860,57.553,0.72283
861,57.62,0.722681
862,57.687,0.722685
863,57.754,0.722922
864,57.821,0.722689
865,57.888,0.694853
866,57.955,0.694472
867,58.022,0.722276
868,58.089,0.722003
869,58.156,0.677246
870,58.223,0.721566
871,58.29,0.721418
872,58.357,0.676605
873,58.424,0.679962
874,58.491,0.720948
875,58.558,0.720768
876,58.625,0.720876
877,58.692,0.720876
878,58.759,0.720988
879,58.826,0.720964
880,58.893,0.681872
881,58.96,0.721654
882,59.027,0.721899
883,59.094,0.672826
884,59.161,0.694151
885,59.228,0.720996
886,59.295,0.720511
887,59.362,0.687777
888,59.429,0.72027
889,59.496,0.720395
890,59.563,0.720306
891,59.63,0.720126
892,59.697,0.719994
893,59.764,0.682433
894,59.831,0.719869
895,59.898,0.692278
896,59.965,0.681952
897,60.032,0.71863
898,60.099,0.718766
899,60.166,0.719047
900,60.233,0.685097
901,60.3,0.718132
902,60.367,0.717968
903,60.434,0.667655
904,60.501,0.715781
905,60.568,0.716632
906,60.635,0.685871
907,60.702,0.717627
908,60.769,0.718321
909,60.836,0.718545
910,60.903,0.71873
911,60.97,0.718477
912,61.037,0.718389
913,61.104,0.674246
914,61.171,0.717992
915,61.238,0.718004
916,61.305,0.71822
917,61.372,0.71818
918,61.439,0.66999
919,61.506,0.684395
920,61.573,0.696747
921,61.64,0.682393
922,61.707,0.719031
923,61.774,0.719091
924,61.841,0.719087
925,61.908,0.719155
926,61.975,0.686144
927,62.042,0.717984
928,62.109,0.718036
929,62.176,0.718196
930,62.243,0.71822
931,62.31,0.673744
932,62.377,0.71654
933,62.444,0.69586
934,62.511,0.678073
935,62.578,0.716251
936,62.645,0.715986
937,62.712,0.71603
938,62.779,0.715826
939,62.846,0.678001
940,62.913,0.677307
941,62.98,0.716175
942,63.047,0.715621
943,63.114,0.715589
944,63.181,0.715597
945,63.248,0.715585
946,63.315,0.716078
947,63.382,0.715942
948,63.449,0.694929
