frame,time,Qdensity
430,28.743,0.443967
431,28.81,0.444195
432,28.877,0.444709
433,28.944,0.445732
434,29.011,0.449113
435,29.078,0.449306
436,29.145,0.449266
437,29.212,0.449386
438,29.279,0.449683
439,29.346,0.449214
440,29.413,0.448865
441,29.48,0.449751
442,29.547,0.449282
443,29.614,0.449274
444,29.681,0.448921
445,29.748,0.396855
446,29.815,0.448199
447,29.882,0.448119
448,29.949,0.447585
449,30.016,0.447842
450,30.083,0.386148
451,30.15,0.422433
452,30.217,0.446983
453,30.284,0.447156
454,30.351,0.446871
455,30.418,0.447617
456,30.485,0.447425
457,30.552,0.445335
458,30.619,0.445002
459,30.686,0.44578
460,30.753,0.444524
461,30.82,0.445607
462,30.887,0.446157
463,30.954,0.447525
464,31.021,0.448239
465,31.088,0.448588
466,31.155,0.448748
467,31.222,0.448279
468,31.289,0.448395
469,31.356,0.448813
470,31.423,0.449178
471,31.49,0.39945
472,31.557,0.450245
473,31.624,0.450193
474,31.691,0.451424
475,31.758,0.453719
476,31.825,0.455131
477,31.892,0.460298
478,31.959,0.468778
479,32.026,0.472421
480,32.093,0.434568
481,32.16,0.496983
482,32.227,0.503506
483,32.294,0.51049
484,32.361,0.51315
485,32.428,0.514987
486,32.495,0.515902
487,32.562,0.517567
488,32.629,0.454565
489,32.696,0.473291
490,32.763,0.52027
491,32.83,0.520439
492,32.897,0.518874
493,32.964,0.519284
494,33.031,0.520238
495,33.098,0.519865
496,33.165,0.41116
497,33.232,0.519781
498,33.299,0.519857
499,33.366,0.519596
500,33.433,0.521317
501,33.5,0.521345
502,33.567,0.521642
503,33.634,0.528346
504,33.701,0.528458
505,33.768,0.528117
506,33.835,0.528683
507,33.902,0.526946
508,33.969,0.477728
509,34.036,0.525658
510,34.103,0.524531
511,34.17,0.523696
512,34.237,0.523933
513,34.304,0.523143
514,34.371,0.523002
515,34.438,0.4598
516,34.505,0.523419
517,34.572,0.52362
518,34.639,0.523933
519,34.706,0.524519
520,34.773,0.523648
521,34.84,0.4915
522,34.907,0.490589
523,34.974,0.523123
524,35.041,0.520816
525,35.108,0.520848
526,35.175,0.517659
527,35.242,0.517787
528,35.309,0.424138
529,35.376,0.409728
530,35.443,0.470198
531,35.51,0.454308
532,35.577,0.518437
533,35.644,0.470499
534,35.711,0.519063
535,35.778,0.452299
536,35.845,0.471542
537,35.912,0.473018
538,35.979,0.520676
539,36.046,0.520988
540,36.113,0.521807
541,36.18,0.522088
542,36.247,0.479974
543,36.314,0.525513
544,36.381,0.527042
545,36.448,0.527904
546,36.515,0.462027
547,36.582,0.532827
548,36.649,0.534231
549,36.716,0.545639
550,36.783,0.550249
551,36.85,0.553562
552,36.917,0.559576
553,36.984,0.561325
554,37.051,0.565693
555,37.118,0.504212
556,37.185,0.568931
557,37.252,0.509507
558,37.319,0.572316
559,37.386,0.573014
560,37.453,0.576629
561,37.52,0.584259
562,37.587,0.586128
563,37.654,0.588924
564,37.721,0.590717
565,37.788,0.592514
566,37.855,0.530757
567,37.922,0.593305
568,37.989,0.593706
569,38.056,0.594276
570,38.123,0.594408
571,38.19,0.594472
572,38.257,0.533641
573,38.324,0.601789
574,38.391,0.544789
575,38.458,0.600871
576,38.525,0.538086
577,38.592,0.47904
578,38.659,0.600132
579,38.726,0.549077
580,38.793,0.600193
581,38.86,0.600481
582,38.927,0.601889
583,38.994,0.602242
584,39.061,0.604204
585,39.128,0.60501
586,39.195,0.515396
587,39.262,0.606298
588,39.329,0.606808
589,39.396,0.610161
590,39.463,0.540934
591,39.53,0.611413
592,39.597,0.611902
593,39.664,0.577355
594,39.731,0.546281
595,39.798,0.620756
596,39.865,0.621249
597,39.932,0.620603
598,39.999,0.621221
599,40.066,0.621157
600,40.133,0.620716
601,40.2,0.620006
602,40.267,0.619223
603,40.334,0.619785
604,40.401,0.623981
605,40.468,0.624723
606,40.535,0.551765
607,40.602,0.624398
608,40.669,0.624041
609,40.736,0.551332
610,40.803,0.622986
611,40.87,0.621771
612,40.937,0.620519
613,41.004,0.618437
614,41.071,0.618485
615,41.138,0.618108
616,41.205,0.583753
617,41.272,0.583272
618,41.339,0.560546
619,41.406,0.611987
620,41.473,0.612424
621,41.54,0.611605
622,41.607,0.544753
623,41.674,0.610751
624,41.741,0.610237
625,41.808,0.610992
626,41.875,0.612957
627,41.942,0.613752
628,42.009,0.54219
629,42.076,0.613491
630,42.143,0.613358
631,42.21,0.612668
632,42.277,0.61234
633,42.344,0.610189
634,42.411,0.609046
635,42.478,0.608841
636,42.545,0.608192
637,42.612,0.540184
638,42.679,0.606114
639,42.746,0.60633
640,42.813,0.606138
641,42.88,0.47792
642,42.947,0.608898
643,43.014,0.60919
644,43.081,0.607606
645,43.148,0.607088
646,43.215,0.607646
647,43.282,0.609082
648,43.349,0.608565
649,43.416,0.610169
650,43.483,0.610306
651,43.55,0.612095
652,43.617,0.613647
653,43.684,0.613756
654,43.751,0.614377
655,43.818,0.620387
656,43.885,0.572669
657,43.952,0.627166
658,44.019,0.629353
659,44.086,0.630231
660,44.153,0.601284
661,44.22,0.635526
662,44.287,0.637063
663,44.354,0.638599
664,44.421,0.58255
665,44.488,0.658204
666,44.555,0.658388
667,44.622,0.658188
668,44.689,0.658529
669,44.756,0.585996
670,44.823,0.659636
671,44.89,0.659519
672,44.957,0.65915
673,45.024,0.659531
674,45.091,0.596618
675,45.158,0.583444
676,45.225,0.606996
677,45.292,0.663944
678,45.359,0.664839
679,45.426,0.666351
680,45.493,0.667145
681,45.56,0.668726
682,45.627,0.671594
683,45.694,0.672461
684,45.761,0.603326
685,45.828,0.674659
686,45.895,0.674338
687,45.962,0.685422
