Frame,Time,Density
650,43.483,0.454194
651,43.55,0.455682
652,43.617,0.457469
653,43.684,0.457667
654,43.751,0.458462
655,43.818,0.463821
656,43.885,0.467792
657,43.952,0.469677
658,44.019,0.471464
659,44.086,0.472655
660,44.153,0.476725
661,44.22,0.479305
662,44.287,0.481489
663,44.354,0.486849
664,44.421,0.513052
665,44.488,0.512655
666,44.555,0.511663
667,44.622,0.510968
668,44.689,0.510571
669,44.756,0.512754
670,44.823,0.513251
671,44.89,0.513151
672,44.957,0.513747
673,45.024,0.513251
674,45.091,0.513945
675,45.158,0.51464
676,45.225,0.518412
677,45.292,0.519702
678,45.359,0.520893
679,45.426,0.522779
680,45.493,0.525062
681,45.56,0.527444
682,45.627,0.534293
683,45.694,0.535881
684,45.761,0.536576
685,45.828,0.537767
686,45.895,0.537072
687,45.962,0.547295
688,46.029,0.547295
689,46.096,0.547395
690,46.163,0.549181
691,46.23,0.549181
692,46.297,0.553846
693,46.364,0.55464
694,46.431,0.554045
695,46.498,0.555533
696,46.565,0.555434
697,46.632,0.556725
698,46.699,0.557221
699,46.766,0.55732
700,46.833,0.557618
701,46.9,0.557519
702,46.967,0.558015
703,47.034,0.560496
704,47.101,0.560397
705,47.168,0.562184
706,47.235,0.562382
707,47.302,0.564367
708,47.369,0.564367
709,47.436,0.56536
710,47.503,0.584715
711,47.57,0.585509
712,47.637,0.585906
713,47.704,0.586303
714,47.771,0.586104
715,47.838,0.586501
716,47.905,0.587593
717,47.972,0.587593
718,48.039,0.588189
719,48.106,0.587494
720,48.173,0.588189
721,48.24,0.587891
722,48.307,0.588586
723,48.374,0.589777
724,48.441,0.590074
725,48.508,0.585509
726,48.575,0.58273
727,48.642,0.583722
728,48.709,0.58273
729,48.776,0.579553
730,48.843,0.578263
731,48.91,0.575881
732,48.977,0.574194
733,49.044,0.562184
734,49.111,0.559801
735,49.178,0.559801
736,49.245,0.558511
737,49.312,0.558511
738,49.379,0.556824
739,49.446,0.555434
740,49.513,0.552457
741,49.58,0.549181
742,49.647,0.54938
743,49.714,0.549181
744,49.781,0.547295
745,49.848,0.547494
746,49.915,0.547097
747,49.982,0.547692
748,50.049,0.549777
749,50.116,0.555434
750,50.183,0.562978
751,50.25,0.566551
752,50.317,0.567543
753,50.384,0.569132
754,50.451,0.572506
755,50.518,0.5733
756,50.585,0.595136
757,50.652,0.593251
758,50.719,0.59335
759,50.786,0.598511
760,50.853,0.599702
761,50.92,0.602779
762,50.987,0.60536
763,51.054,0.606154
764,51.121,0.606452
765,51.188,0.608139
766,51.255,0.610025
767,51.322,0.609132
768,51.389,0.61072
769,51.456,0.61072
770,51.523,0.610422
771,51.59,0.611117
772,51.657,0.61072
773,51.724,0.610323
774,51.791,0.61072
775,51.858,0.610918
776,51.925,0.611017
777,51.992,0.611315
778,52.059,0.61062
779,52.126,0.619057
780,52.193,0.61995
781,52.26,0.620447
782,52.327,0.620645
783,52.394,0.61995
784,52.461,0.619851
785,52.528,0.619156
786,52.595,0.619156
787,52.662,0.618561
788,52.729,0.619057
789,52.796,0.619851
790,52.863,0.619256
791,52.93,0.619156
792,52.997,0.619752
793,53.064,0.61995
794,53.131,0.618561
795,53.198,0.619454
796,53.265,0.61866
797,53.332,0.617866
798,53.399,0.617171
799,53.466,0.616973
800,53.533,0.615881
801,53.6,0.614988
802,53.667,0.612605
803,53.734,0.6134
804,53.801,0.613598
805,53.868,0.613797
806,53.935,0.613598
807,54.002,0.613697
808,54.069,0.613995
809,54.136,0.613598
810,54.203,0.613598
811,54.27,0.613598
812,54.337,0.613598
813,54.404,0.613598
814,54.471,0.613697
815,54.538,0.613598
816,54.605,0.613598
817,54.672,0.613697
818,54.739,0.613697
819,54.806,0.613697
820,54.873,0.613697
821,54.94,0.613697
822,55.007,0.613598
823,55.074,0.61469
824,55.141,0.614888
825,55.208,0.621141
826,55.275,0.622432
827,55.342,0.623127
828,55.409,0.624913
829,55.476,0.625608
830,55.543,0.62531
831,55.61,0.625608
832,55.677,0.625211
833,55.744,0.623921
834,55.811,0.62402
835,55.878,0.620744
836,55.945,0.621241
837,56.012,0.62134
838,56.079,0.621141
839,56.146,0.621737
840,56.213,0.621737
841,56.28,0.621538
842,56.347,0.621439
843,56.414,0.621638
844,56.481,0.619653
845,56.548,0.619156
846,56.615,0.615186
847,56.682,0.613697
848,56.749,0.6134
849,56.816,0.613201
850,56.883,0.612804
851,56.95,0.611911
852,57.017,0.611911
853,57.084,0.61201
854,57.151,0.612208
855,57.218,0.611514
856,57.285,0.611216
857,57.352,0.610422
858,57.419,0.608933
859,57.486,0.608834
860,57.553,0.609628
861,57.62,0.609727
862,57.687,0.609529
863,57.754,0.609429
864,57.821,0.610124
865,57.888,0.61072
866,57.955,0.610223
867,58.022,0.611315
868,58.089,0.613697
869,58.156,0.614094
870,58.223,0.614194
871,58.29,0.61469
872,58.357,0.614491
873,58.424,0.614293
874,58.491,0.614392
875,58.558,0.614591
876,58.625,0.613499
877,58.692,0.613697
878,58.759,0.6133
879,58.826,0.613201
880,58.893,0.613102
881,58.96,0.616079
882,59.027,0.616377
883,59.094,0.617072
884,59.161,0.617072
885,59.228,0.616476
886,59.295,0.616873
887,59.362,0.616179
888,59.429,0.615881
889,59.496,0.614094
890,59.563,0.614591
891,59.63,0.613797
892,59.697,0.613201
893,59.764,0.613697
894,59.831,0.6134
895,59.898,0.613201
896,59.965,0.611613
897,60.032,0.611911
898,60.099,0.611811
899,60.166,0.611414
900,60.233,0.612506
901,60.3,0.612109
902,60.367,0.612208
903,60.434,0.61201
904,60.501,0.612308
905,60.568,0.612903
906,60.635,0.612208
907,60.702,0.613995
908,60.769,0.614491
909,60.836,0.614491
910,60.903,0.61469
911,60.97,0.613896
912,61.037,0.614094
913,61.104,0.613995
914,61.171,0.613995
915,61.238,0.613697
916,61.305,0.613201
917,61.372,0.613896
918,61.439,0.613896
919,61.506,0.613896
920,61.573,0.613598
921,61.64,0.613499
922,61.707,0.613102
923,61.774,0.613995
924,61.841,0.613896
925,61.908,0.613896
926,61.975,0.613598
927,62.042,0.612308
928,62.109,0.612308
929,62.176,0.611712
930,62.243,0.611613
931,62.31,0.611117
932,62.377,0.608139
933,62.444,0.606452
934,62.511,0.605658
935,62.578,0.605856
936,62.645,0.605062
937,62.712,0.604665
938,62.779,0.603573
939,62.846,0.603375
940,62.913,0.602878
941,62.98,0.601985
942,63.047,0.603176
943,63.114,0.603275
944,63.181,0.602878
945,63.248,0.603573
946,63.315,0.603474
947,63.382,0.603375
948,63.449,0.603375
949,63.516,0.602779
950,63.583,0.601886
951,63.65,0.602184
952,63.717,0.602481
953,63.784,0.602878
954,63.851,0.602283
955,63.918,0.600199
956,63.985,0.600099
957,64.052,0.600099
958,64.119,0.600298
959,64.186,0.601588
960,64.253,0.601985
961,64.32,0.602581
962,64.387,0.603573
963,64.454,0.604069
964,64.521,0.604268
965,64.588,0.60397
966,64.655,0.602581
967,64.722,0.602283
968,64.789,0.600893
969,64.856,0.600794
970,64.923,0.601191
971,64.99,0.600893
972,65.057,0.601191
973,65.124,0.601687
974,65.191,0.60129
975,65.258,0.601687
976,65.325,0.601985
977,65.392,0.601886
978,65.459,0.597717
979,65.526,0.596427
980,65.593,0.597122
981,65.66,0.59732
982,65.727,0.598015
983,65.794,0.598114
984,65.861,0.598313
985,65.928,0.597618
986,65.995,0.598114
987,66.062,0.597816
988,66.129,0.599007
989,66.196,0.599206
990,66.263,0.599404
991,66.33,0.59861
992,66.397,0.598015
993,66.464,0.597419
994,66.531,0.598313
995,66.598,0.597816
996,66.665,0.59732
997,66.732,0.598412
998,66.799,0.59871
999,66.866,0.598114
1000,66.933,0.598313
1001,67,0.598015
1002,67.067,0.597419
