Frame,Time,Density
677,45.292,0.608652
678,45.359,0.609608
679,45.426,0.610966
680,45.493,0.61173
681,45.56,0.611851
682,45.627,0.611574
683,45.694,0.611364
684,45.761,0.611457
685,45.828,0.610482
686,45.895,0.609939
687,45.962,0.608113
688,46.029,0.607208
689,46.096,0.606834
690,46.163,0.606561
691,46.23,0.604894
692,46.297,0.604633
693,46.364,0.604832
694,46.431,0.60498
695,46.498,0.607813
696,46.565,0.606678
697,46.632,0.606549
698,46.699,0.606112
699,46.766,0.605925
700,46.833,0.605706
701,46.9,0.60578
702,46.967,0.607142
703,47.034,0.607138
704,47.101,0.608371
705,47.168,0.608937
706,47.235,0.611161
707,47.302,0.613311
708,47.369,0.613315
709,47.436,0.61388
710,47.503,0.618668
711,47.57,0.622741
712,47.637,0.625356
713,47.704,0.62621
714,47.771,0.627451
715,47.838,0.6279
716,47.905,0.632246
717,47.972,0.633569
718,48.039,0.635091
719,48.106,0.636472
720,48.173,0.656949
721,48.24,0.655259
722,48.307,0.655212
723,48.374,0.655349
724,48.441,0.655154
725,48.508,0.655197
726,48.575,0.656309
727,48.642,0.656297
728,48.709,0.656219
729,48.776,0.656402
730,48.843,0.656071
731,48.91,0.656703
732,48.977,0.657128
733,49.044,0.659372
734,49.111,0.660585
735,49.178,0.661069
736,49.245,0.662481
737,49.312,0.663246
738,49.379,0.664733
739,49.446,0.664799
740,49.513,0.668638
741,49.58,0.669224
742,49.647,0.669317
743,49.714,0.671424
744,49.781,0.671413
745,49.848,0.681846
746,49.915,0.684062
747,49.982,0.685284
748,50.049,0.686934
749,50.116,0.687898
750,50.183,0.688744
751,50.25,0.690539
752,50.317,0.691335
753,50.384,0.691647
754,50.451,0.691768
755,50.518,0.692049
756,50.585,0.692705
757,50.652,0.693122
758,50.719,0.693559
759,50.786,0.693356
760,50.853,0.693438
761,50.92,0.693743
762,50.987,0.693953
763,51.054,0.694628
764,51.121,0.695081
765,51.188,0.695112
766,51.255,0.695061
767,51.322,0.695448
768,51.389,0.695776
769,51.456,0.695869
770,51.523,0.703614
771,51.59,0.703962
772,51.657,0.70432
773,51.724,0.704363
774,51.791,0.704473
775,51.858,0.70404
776,51.925,0.703743
777,51.992,0.703903
778,52.059,0.703786
779,52.126,0.704278
780,52.193,0.704102
781,52.26,0.703657
782,52.327,0.702861
783,52.394,0.70281
784,52.461,0.70507
785,52.528,0.704001
786,52.595,0.70363
787,52.662,0.703333
788,52.729,0.702147
789,52.796,0.701722
790,52.863,0.701862
791,52.93,0.702889
792,52.997,0.702268
793,53.064,0.701831
794,53.131,0.701187
795,53.198,0.696544
796,53.265,0.697047
797,53.332,0.697859
798,53.399,0.697746
799,53.466,0.696962
800,53.533,0.69599
801,53.6,0.694016
802,53.667,0.692677
803,53.734,0.691066
804,53.801,0.688885
805,53.868,0.688893
806,53.935,0.689525
807,54.002,0.689162
808,54.069,0.689123
809,54.136,0.687886
810,54.203,0.687722
811,54.27,0.687652
812,54.337,0.690083
813,54.404,0.693157
814,54.471,0.69871
815,54.538,0.701191
816,54.605,0.701773
817,54.672,0.7026
818,54.739,0.702494
819,54.806,0.702748
820,54.873,0.711828
821,54.94,0.711527
822,55.007,0.711527
823,55.074,0.713423
824,55.141,0.71436
825,55.208,0.714617
826,55.275,0.715725
827,55.342,0.717029
828,55.409,0.717692
829,55.476,0.717793
830,55.543,0.718398
831,55.61,0.718796
832,55.677,0.718765
833,55.744,0.719409
834,55.811,0.720146
835,55.878,0.720142
836,55.945,0.72006
837,56.012,0.720201
838,56.079,0.720041
839,56.146,0.719932
840,56.213,0.720006
841,56.28,0.719725
842,56.347,0.719803
843,56.414,0.719877
844,56.481,0.71992
845,56.548,0.72063
846,56.615,0.720521
847,56.682,0.72079
848,56.749,0.720821
849,56.816,0.720583
850,56.883,0.720373
851,56.95,0.720443
852,57.017,0.720412
853,57.084,0.720209
854,57.151,0.720131
855,57.218,0.720337
856,57.285,0.720084
857,57.352,0.719951
858,57.419,0.719854
859,57.486,0.71969
860,57.553,0.71958
861,57.62,0.71946
862,57.687,0.719296
863,57.754,0.719019
864,57.821,0.718929
865,57.888,0.718706
866,57.955,0.718636
867,58.022,0.718652
868,58.089,0.718472
869,58.156,0.718418
870,58.223,0.717934
871,58.29,0.71793
872,58.357,0.718031
873,58.424,0.71786
874,58.491,0.717887
875,58.558,0.71786
876,58.625,0.717762
877,58.692,0.717431
878,58.759,0.717403
879,58.826,0.717239
880,58.893,0.718983
881,58.96,0.719093
882,59.027,0.719725
883,59.094,0.7199
884,59.161,0.719791
885,59.228,0.719951
886,59.295,0.720076
887,59.362,0.720271
888,59.429,0.720837
889,59.496,0.720813
890,59.563,0.720533
891,59.63,0.720244
892,59.697,0.720287
893,59.764,0.720521
894,59.831,0.720685
895,59.898,0.720888
896,59.965,0.72095
897,60.032,0.721262
898,60.099,0.721563
899,60.166,0.721715
900,60.233,0.721711
901,60.3,0.722093
902,60.367,0.722058
903,60.434,0.722195
904,60.501,0.722249
905,60.568,0.722401
906,60.635,0.722163
907,60.702,0.722511
908,60.769,0.722339
909,60.836,0.722078
910,60.903,0.721953
911,60.97,0.721875
912,61.037,0.721886
913,61.104,0.721769
914,61.171,0.721703
915,61.238,0.72191
916,61.305,0.722023
917,61.372,0.721703
918,61.439,0.720954
919,61.506,0.71999
920,61.573,0.719916
921,61.64,0.719967
922,61.707,0.719924
923,61.774,0.72001
924,61.841,0.719877
925,61.908,0.719959
926,61.975,0.719998
927,62.042,0.720017
928,62.109,0.719877
929,62.176,0.719701
930,62.243,0.719222
931,62.31,0.718944
932,62.377,0.719417
933,62.444,0.719514
934,62.511,0.719413
935,62.578,0.719545
936,62.645,0.719588
937,62.712,0.719639
938,62.779,0.719366
939,62.846,0.719093
940,62.913,0.718839
941,62.98,0.718863
942,63.047,0.718519
943,63.114,0.718328
944,63.181,0.718149
945,63.248,0.718055
946,63.315,0.717723
947,63.382,0.717696
948,63.449,0.717606
949,63.516,0.717489
950,63.583,0.717329
951,63.65,0.717384
952,63.717,0.717555
953,63.784,0.717758
954,63.851,0.717735
955,63.918,0.718905
956,63.985,0.718605
957,64.052,0.718874
958,64.119,0.718632
959,64.186,0.718207
960,64.253,0.718184
961,64.32,0.718024
962,64.387,0.71768
963,64.454,0.71752
964,64.521,0.717364
965,64.588,0.717513
966,64.655,0.717438
967,64.722,0.717329
968,64.789,0.717189
969,64.856,0.717193
970,64.923,0.717403
971,64.99,0.717029
972,65.057,0.716884
973,65.124,0.71683
974,65.191,0.716127
975,65.258,0.716221
976,65.325,0.716588
977,65.392,0.715882
978,65.459,0.715698
979,65.526,0.715519
980,65.593,0.713014
981,65.66,0.712924
982,65.727,0.71404
983,65.794,0.714465
984,65.861,0.71475
985,65.928,0.715292
986,65.995,0.715386
987,66.062,0.715686
988,66.129,0.715765
989,66.196,0.715632
990,66.263,0.715573
991,66.33,0.715386
992,66.397,0.715171
993,66.464,0.71514
994,66.531,0.715125
995,66.598,0.715257
996,66.665,0.714969
997,66.732,0.714871
998,66.799,0.714684
999,66.866,0.714867
1000,66.933,0.715456
1001,67,0.716209
1002,67.067,0.716217
1003,67.134,0.716244
1004,67.201,0.71633
1005,67.268,0.715409
1006,67.335,0.715386
1007,67.402,0.71532
1008,67.469,0.715367
1009,67.536,0.715406
1010,67.603,0.715304
1011,67.67,0.714044
1012,67.737,0.71338
1013,67.804,0.71365
1014,67.871,0.713521
1015,67.938,0.713244
1016,68.005,0.713142
1017,68.072,0.712998
1018,68.139,0.713135
1019,68.206,0.713014
1020,68.273,0.713447
1021,68.34,0.713022
1022,68.407,0.713088
1023,68.474,0.712647
1024,68.541,0.712709
1025,68.608,0.712881
